STA00000147,19660305,MAX,79,,,SD,
STA00000147,19660305,MIN,21,,,SD,
STA00010000,19660305,ERR,4,,,SD,
STA00010095,19660305,MAX,-14,,,SD,
STA00010095,19660305,MIN,-47,,,SD,
STA00000147,19660306,MAX,60,,,SD,
STA00000147,19660306,MIN,29,,,SD,
STA00010000,19660306,ERR,0,,,SD,
STA00010095,19660306,MAX,-34,,,SD,
STA00010095,19660306,MIN,-70,,,SD,
STA00000147,19660307,MAX,34,,,SD,
STA00000147,19660307,MIN,16,,,SD,
STA00010000,19660307,ERR,0,,,SD,
STA00010095,19660307,MAX,-42,,,SD,
STA00010095,19660307,MIN,-89,,,SD,
STA00000147,19660308,MAX,38,,,SD,
STA00000147,19660308,MIN,0,,,SD,
STA00010000,19660308,ERR,0,,,SD,
STA00010095,19660308,MAX,-49,,,SD,
STA00010095,19660308,MIN,-130,,,SD,
STA00000147,19660309,MAX,79,,,SD,
STA00000147,19660309,MIN,16,,,SD,
STA00010000,19660309,ERR,30,,,SD,
STA00010095,19660309,MAX,-63,,,SD,
STA00010095,19660309,MIN,-93,,,SD,
STA00000147,19660310,MAX,75,,,SD,
STA00000147,19660310,MIN,25,,,SD,
STA00010000,19660310,ERR,0,,,SD,
STA00010095,19660310,MAX,-34,,,SD,
STA00010095,19660310,MIN,-110,,,SD,
STA00000147,19660311,MAX,79,,,SD,
STA00000147,19660311,MIN,29,,,SD,
STA00010000,19660311,ERR,0,,,SD,
STA00010095,19660311,MAX,-33,,,SD,
STA00010095,19660311,MIN,-107,,,SD,
STA00000147,19660312,MAX,69,,,SD,
STA00000147,19660312,MIN,41,,,SD,
STA00010000,19660312,ERR,7,,,SD,
STA00010095,19660312,MAX,-22,,,SD,
STA00010095,19660312,MIN,-87,,,SD,
STA00000147,19660313,MAX,75,,,SD,
STA00000147,19660313,MIN,44,,,SD,
STA00010000,19660313,ERR,0,,,SD,
STA00010095,19660313,MAX,-24,,,SD,
STA00010095,19660313,MIN,-110,,,SD,
STA00000147,19660314,MAX,100,,,SD,
STA00000147,19660314,MIN,25,,,SD,
STA00010000,19660314,ERR,0,,,SD,
STA00010095,19660314,MAX,11,,,SD,
STA00010095,19660314,MIN,-61,,,SD,
STA00000147,19660315,MAX,109,,,SD,
STA00000147,19660315,MIN,50,,,SD,
STA00010000,19660315,ERR,0,,,SD,
STA00010095,19660315,MAX,-1,,,SD,
STA00010095,19660315,MIN,-52,,,SD,
STA00000147,19660316,MAX,113,,,SD,
STA00000147,19660316,MIN,35,,,SD,
STA00010000,19660316,ERR,0,,,SD,
STA00010095,19660316,MAX,10,,,SD,
STA00010095,19660316,MIN,-67,,,SD,
STA00000147,19660317,MAX,109,,,SD,
STA00000147,19660317,MIN,54,,,SD,
STA00010000,19660317,ERR,0,,,SD,
STA00010095,19660317,MAX,30,,,SD,
STA00010095,19660317,MIN,-52,,,SD,
STA00000147,19660318,MAX,91,,,SD,
STA00000147,19660318,MIN,56,,,SD,
STA00010000,19660318,ERR,4,,,SD,
STA00010095,19660318,MAX,26,,,SD,
STA00010095,19660318,MIN,-35,,,SD,
STA00000147,19660319,MAX,125,,,SD,
STA00000147,19660319,MIN,60,,,SD,
STA00010000,19660319,ERR,17,,,SD,
STA00010095,19660319,MAX,36,,,SD,
STA00010095,19660319,MIN,-19,,,SD,
STA00000147,19660320,MAX,116,,,SD,
STA00000147,19660320,MIN,73,,,SD,
STA00010000,19660320,ERR,20,,,SD,
STA00010095,19660320,MAX,13,,,SD,
STA00010095,19660320,MIN,-38,,,SD,
STA00000147,19660321,MAX,109,,,SD,
STA00000147,19660321,MIN,50,,,SD,
STA00010000,19660321,ERR,6,,,SD,
STA00010095,19660321,MAX,15,,,SD,
STA00010095,19660321,MIN,-48,,,SD,
STA00000147,19660322,MAX,71,,,SD,
STA00000147,19660322,MIN,48,,,SD,
STA00010000,19660322,ERR,25,,,SD,
STA00010095,19660322,MAX,14,,,SD,
STA00010095,19660322,MIN,-57,,,SD,
STA00000147,19660323,MAX,75,,,SD,
STA00000147,19660323,MIN,19,,,SD,
STA00010000,19660323,ERR,4,,,SD,
STA00010095,19660323,MAX,4,,,SD,
